Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	
0236	Kadyrsizova	E300225-4	-	Va Lo	-	101	Im	K0 V K5 V	{-3}	(511-3)	[1157]	B	4	
0301	Bokhan	A000997-D	N	As Va Hi Na In	-	213	Im	G5 V	{+4}	(B88+0)	[6D69]	fEB	8	
0302	Nesvorny	AAB8DFD-D	-	Fl Hi In	A	605	Im	M5 V	{+4}	(9CB+0)	[BF3E]	fEB	7	
0306	Eisenstein	B30087B-C	-	Va Ph Na Pi	-	301	Im	M0 V M5 V	{+2}	(B79-1)	[AA8F]	eDB	4	
0309	Tursachan	B5A7647-7	-	Fl Ni	-	002	Im	M5 V M5 V	{-1}	(650+3)	[4585]	B	4	
0313	Nolan	B000BB9-C	-	As Va Hi Na In	-	510	Im	M0 V M5 V	{+4}	(8AA-2)	[BF4F]	fEB	2	
0316	Gilbert	B6B5742-9	N	Fl	-	111	Im	M0 V M5 V	{+1}	(765-3)	[783B]	B	4	
0323	Plymouth	B5B1763-8	-	Fl He	-	203	Im	F0 V	{+0}	(F68+1)	[5737]	B	9	
0325	Harold	C100686-A	S	Va Ni Na	-	902	Im	M5 V M5 V	{+0}	(A55+0)	[8638]	B	4	
0327	Pappos	A100AB9-F	N	Va Hi Na In	-	001	Im	M5 V M5 V	{+4}	(89A-3)	[AE1F]	fEB	4	
0328	Bocklin	C5A3476-7	-	Fl Ni Px	-	703	Im	G5 V	{-2}	(631+3)	[3256]	B	8	
0329	Althaea	C300584-B	-	Va Ni	-	214	Im	M0 V	{+0}	(E44-3)	[553A]	B	7	
0332	Luyi	C6B2423-5	S	Fl He Ni	-	703	Im	K0 V	{-2}	(730-1)	[2253]	B	8	
0408	Hack	A100EFF-F	-	Va Hi Na In	A	003	Im	M5 V	{+4}	(ADB+3)	[CF6F]	fEB	6	
0409	Peale	CFB6421-5	S	Fl Ni	-	913	Im	K0 V	{-2}	(831+4)	[6277]	B	8	
0410	Babel'	BBB2651-D	-	Fl He Ni	-	003	Im	F0 V	{+1}	(657+2)	[4779]	B	9	
0411	Tigris	C000548-C	S	As Va Ni	-	217	Im	w D	{+0}	(E42+0)	[752E]	B	8	
0416	Miyoshi	C8A5000-0	-	Fl Ba	-	003	Im	K0 V	{-2}	(700+4)	[0000]	B	8	
0417	Shuntian	XBB0200-5	-	He Lo	R	404	Im	M5 V	{-3}	(911+0)	[216A]	B	6	
0418	Strahlenberg	C100579-C	S	Va Ni	-	204	Im	M0 V	{+0}	(A42-1)	[454B]	B	7	
0421	Ohta	B6A68A7-8	N	Fl Ph	-	723	Im	G0 V	{+0}	(F75+2)	[8839]	eB	8	
0422	Bautzen	B20089A-A	-	Va Ph Na Pi	-	405	Im	M0 V	{+2}	(F77-2)	[CA5A]	eDB	7	
0429	Claude	D300223-9	S	Va Lo	-	305	Im	M0 V	{-2}	(F11+3)	[115B]	B	8	
0434	Maritimes	B200664-B	-	Va Ni Na	-	908	Im	w D	{+1}	(F53+3)	[573B]	B	8	
0436	Sinchan	ABB4DA9-F	S	Fl Hi In	-	105	Im	K0 V	{+4}	(CCC-2)	[BF8C]	fEB	8	
0501	Linchen	D100301-9	S	Va Lo	-	514	Im	K5 V	{-2}	(F21-1)	[518D]	B	8	
0506	Ikaunieks	C7B0337-8	-	He Lo	-	103	Im	F0 V	{-2}	(821+1)	[2197]	B	9	
0507	Aurelius	ACB297B-E	-	Fl He Hi In	-	814	Im	G0 V	{+4}	(B8B+0)	[7D8D]	fEB	9	
0508	Succi	C67A533-6	-	Wa Ni	-	005	Im	M0 V	{-2}	(840-1)	[9317]	B	7	
0513	Wadomari	CAA6102-A	-	Fl Lo	-	604	Im	M5 V	{+0}	(B01+4)	[118C]	B	6	
0519	Kazukin	EFB2110-3	-	Fl Lo	-	523	Im	K0 V	{-3}	(401+0)	[4132]	B	8	
0523	Jagras	CEB8556-8	S	Fl Ni	-	713	Im	G5 V	{-2}	(A43+0)	[43A7]	B	8	
0524	Echnaton	B988655-9	N	Ni Ag Ri	-	002	Im	F0 V	{+2}	(857+4)	[5879]	CB	9	
0531	Morbidelli	C678546-9	-	Ni Ag	-	604	Im	K0 V	{+0}	(E44-1)	[558E]	CB	8	
0532	Merta	C5A3233-6	S	Fl Lo	-	804	Im	M0 V	{-2}	(911+3)	[3155]	B	7	
0534	Mcdermott	A200977-E	N	Va Hi Na In	-	613	Im	K0 V	{+4}	(A8B+3)	[AD2F]	fEB	8	
0535	Attila	CAB266B-7	-	Fl He Ni	-	112	Im	F5 V	{-2}	(A50+1)	[5418]	B	9	
0537	Rhodesia	D6A0368-8	-	He Lo	-	115	Im	K5 V	{-3}	(921+0)	[1128]	B	8	
0538	Quaide	D878566-6	S	Ni Ag	-	803	Im	K0 V	{-2}	(942-1)	[6346]	CB	8	
0602	Caledon	B7A7788-C	-	Fl	-	300	Im	G5 V w D	{+2}	(A69+0)	[A96E]	B	4	
0603	Fennia	A856967-C	-	Ga Hi	-	313	Im	G5 V	{+3}	(C88+0)	[9C3E]	EB	8	
0604	Hidakagawa	C753522-4	S	Ni Po	-	102	Im	F0 V	{-2}	(641+1)	[5356]	B	9	
0608	Schwehm	C200553-7	S	Va Ni	-	105	Im	M0 V	{-2}	(742+0)	[5337]	B	7	
0617	Gerhardiser	D300224-6	S	Va Lo	-	604	Im	M0 V	{-3}	(311+1)	[2156]	B	8	
0623	Platanus	CEB1332-6	S	Fl Lo	-	304	Im	K0 V	{-2}	(521-2)	[1138]	B	8	
0626	Nichinan	C200473-6	-	Va Ni	-	303	Im	K5 V	{-2}	(834+1)	[1214]	B	8	
0627	Subere	DCB5268-4	S	Fl Lo	-	310	Im	G5 V M5 V	{-3}	(A11+0)	[4111]	B	4	
0635	Solf	B5B0865-C	-	He Ph	-	003	Im	K0 V	{+2}	(87C-1)	[7A3E]	eB	8	
0636	Bopp	C100146-7	-	Va Lo	-	504	Im	M5 V	{-2}	(701+4)	[2149]	B	6	
0637	Segenthau	EEB5000-0	-	Fl Ba	-	003	Im	K0 V	{-3}	(500-3)	[0000]	B	8	
0638	Tsoltis	A100784-E	N	Va Na Pi	-	203	Im	K5 V	{+2}	(B68+0)	[891E]	DB	8	
0640	Scheherezade	B300742-C	-	Va Na Pi	-	400	Im	K5 V M5 V	{+2}	(969-1)	[A91B]	DB	4	
0701	Tarter	B100731-C	N	Va Na Pi	-	123	Im	M0 V	{+2}	(B69-3)	[693E]	DB	7	
0703	Piedade	C100203-B	S	Va Lo	-	407	Im	w D	{+0}	(F11+1)	[1238]	B	7	
0704	Suyihan	CAB8536-7	-	Fl Ni	-	603	Im	M0 V	{-2}	(A44+1)	[A334]	B	7	
0709	Pietch	DEB7220-5	-	Fl Lo	-	003	Im	G5 V	{-3}	(511+1)	[6131]	B	8	
0711	Burton	E6A2000-0	-	Fl He Ba	-	000	Im	K5 V w D	{-3}	(400-4)	[0000]	B	3	
0716	Marov	CBB2675-8	-	Fl He Ni	-	413	Im	G5 V	{-2}	(B50-4)	[6458]	B	8	
0718	Saheki	BBB188B-8	S	Fl He Ph	-	503	Im	G5 V	{+0}	(77A+2)	[5875]	eB	8	
0722	Thmoxil	C200786-9	-	Va Na Pi	-	903	Im	M0 V	{+0}	(766-4)	[874E]	DB	7	
0723	Vadodara	C996476-6	S	Ni Pa	-	813	Im	F5 V	{-2}	(433-2)	[3251]	cB	9	
0726	Zdenka	A8B0775-9	-	He	-	903	Im	w D w D	{+1}	(B64+2)	[5846]	B	5	
0730	Yabuki	A1008B8-C	N	Va Ph Na Pi	-	603	Im	M0 V	{+2}	(97A-4)	[CA4C]	eDB	7	
0734	Coester	C9A3230-A	S	Fl Lo	-	202	Im	G0 V	{+0}	(C11+2)	[1248]	B	9	
0735	Puzhou	C5A2333-5	S	Fl He Lo	-	404	Im	M5 V	{-2}	(921-2)	[6143]	B	6	
0738	Zycron	B100766-C	N	Va Na Pi	-	603	Im	M5 V	{+2}	(E69+0)	[992B]	DB	6	
0801	Lamy	CCB5441-8	S	Fl Ni	-	603	Im	G0 V	{-2}	(930+3)	[2237]	B	8	
0802	Dihua	C100440-8	-	Va Ni	-	502	Im	M5 V	{-2}	(932-1)	[52AA]	B	6	
0804	Aline	C4B0562-B	S	He Ni	-	402	Im	M5 V M5 V	{+0}	(C45-5)	[859B]	B	3	
0809	Gladman	E4B0424-9	-	He Ni	-	601	Im	M5 V M5 V	{-2}	(630-2)	[427B]	B	3	
0810	Telesio	E410267-5	-	Lo	-	504	Im	M5 V	{-3}	(A11-3)	[7146]	B	6	
0812	Frieda	ABB397B-A	-	Fl Hi In	-	003	Im	G5 V	{+4}	(68C+2)	[5D3B]	fEB	8	
0814	Lehky	B100746-9	S	Va Na Pi	-	605	Im	M5 V	{+1}	(B67+1)	[486E]	DB	6	
0821	Kuzbass	A200B99-F	N	Va Hi Na In	-	012	Im	F5 V	{+4}	(DA9+2)	[BF4F]	fEB	9	
0826	Agasthenes	A7A3875-E	N	Fl Ph	-	702	Im	K5 V	{+2}	(A77-3)	[BA4A]	eB	7	
0830	Udema	A200866-D	N	Va Ph Na Pi	-	904	Im	K5 V	{+2}	(E75+1)	[AA3B]	eDB	7	
0901	Rublyov	CCB0201-9	S	He Lo	-	612	Im	F0 V	{-1}	(811+1)	[6154]	B	9	
0903	Giraudon	B200655-C	N	Va Ni Na	-	214	Im	K0 V	{+1}	(B54-2)	[A76F]	B	8	
0906	Cameron	A969A99-F	-	Hi	-	805	Im	K0 V	{+3}	(79D+5)	[ED9F]	EB	8	
0908	Hatsulars	C8A3456-6	-	Fl Ni Px	-	913	Im	F0 V	{-2}	(731-4)	[1266]	B	9	
0910	Verdant	A6B3967-F	-	Fl Hi In	-	813	Im	M0 V	{+4}	(B8D+0)	[5D6F]	fEB	7	
0911	Marenka	C200321-B	-	Va Lo	-	804	Im	G0 V	{+0}	(D21-2)	[4389]	B	9	
0913	Haignere	A4107AE-C	-	Na Pi	-	205	Im	M5 V	{+2}	(E68-2)	[791B]	DB	6	
0914	Borodino	CCB2253-A	-	Fl He Lo	-	804	Im	K0 V	{+0}	(D11-2)	[225A]	B	8	
0915	Heasley	A300657-F	-	Va Ni Na	-	906	Im	w D	{+1}	(A52+3)	[675C]	B	7	
0917	Carol	B100668-9	S	Va Ni Na	-	504	Im	K5 V	{+0}	(E54+2)	[867C]	B	7	
0918	Amphitrite	B5A2646-7	-	Fl He Ni Px	-	404	Im	K5 V	{-1}	(351-1)	[351C]	B	8	
0924	Mark	CDB5134-9	-	Fl Lo	-	904	Im	M0 V	{-1}	(E01+0)	[115C]	B	8	
0925	Krymradio	A100663-F	-	Va Ni Na	-	404	Im	M5 V	{+1}	(853-3)	[A77D]	B	6	
0929	Kulikovskij	BBB6779-8	-	Fl	-	304	Im	M0 V	{+0}	(B6A+0)	[B799]	B	8	
0930	Euforbo	C5A0654-A	-	He Ni	-	803	Im	K5 V	{+0}	(B53-2)	[263F]	B	7	
0932	Benkoela	B8646AA-B	-	Ni Ag Ri	-	304	Im	G0 V	{+3}	(E55-1)	[799F]	CB	9	
0937	Delhi	B763634-8	-	Ni Ri	-	803	Im	G5 V	{+0}	(E53-2)	[565B]	CB	8	
0940	Tanuki	C000642-9	S	As Va Ni Na	-	514	Im	M0 V	{-1}	(C55-1)	[35AB]	B	7	
1006	Rontaylor	C200405-C	S	Va Ni	-	508	Im	w D	{+0}	(F35-2)	[146F]	B	8	
1007	Charito	C6BA334-9	-	Fl Lo	-	905	Im	M0 V	{-1}	(F21-4)	[1294]	B	8	
1008	Ehrenfreund	C20026A-9	S	Va Lo	-	006	Im	M5 V	{-1}	(E11-4)	[3177]	B	7	
1009	Bernardina	DAB9655-7	-	Fl Ni	-	306	Im	M0 V	{-3}	(953+1)	[6359]	B	8	
1010	Weinheim	E7A3000-0	-	Fl Ba	-	005	Im	K0 V	{-3}	(600+4)	[0000]	B	8	
1014	Imhotep	C8A2300-8	S	Fl He Lo	-	002	Im	F0 V	{-2}	(C21+3)	[2138]	B	9	
1017	Metzler	C100200-C	-	Va Lo	-	805	Im	M5 V	{+0}	(C11-4)	[42AC]	B	6	
1019	Sarugaku	A5A589C-9	-	Fl Ph	-	304	Im	M0 V	{+1}	(C78-3)	[598B]	eB	7	
1020	Aurora	C100100-D	-	Va Lo	-	005	Im	M5 V	{+0}	(D01-1)	[113C]	B	7	
1021	Lemke	A2009DF-C	N	Va Hi Na In	A	506	Im	w D	{+4}	(F8D-1)	[9D5D]	fEB	7	
1028	Solzhenitsyn	ABB9EA8-E	S	Fl Hi In	-	714	Im	K5 V	{+4}	(FD8-4)	[CF8D]	fEB	8	
1030	Praetorius	E100366-9	-	Va Lo	-	505	Im	M0 V	{-2}	(E21-4)	[1198]	B	8	
1031	Dysona	C200000-0	-	Va Ba	-	004	Im	w D w D	{-2}	(A00-5)	[0000]	B	5	
1033	Sakawa	C7A6364-7	-	Fl Lo	-	204	Im	M0 V	{-2}	(721+4)	[3129]	B	7	
1038	Longtom	E8A2423-5	-	Fl He Ni	-	106	Im	w D	{-3}	(433+1)	[5116]	B	8	
1040	Alkon	C6A2767-9	-	Fl He	-	603	Im	G0 V	{+0}	(A68-3)	[479D]	B	9	
1102	Nilstamm	C6A5233-8	S	Fl Lo	-	405	Im	M0 V	{-2}	(F11+1)	[318C]	B	8	
1105	Fortran	CBB2411-7	S	Fl He Ni	-	631	Im	G0 V	{-2}	(733+3)	[326C]	B	9	
1108	Gretia	C5A0565-5	-	He Ni	-	804	Im	K5 V	{-2}	(940+2)	[9363]	B	8	
1111	Chibasai	BAB09BA-8	N	He Hi In	-	912	Im	G5 V	{+2}	(E84+4)	[BB38]	EB	8	
1113	Gwalior	C200356-9	-	Va Lo	-	204	Im	M0 V	{-1}	(E21-3)	[4259]	B	8	
1114	Petrina	D300556-A	-	Va Ni	-	405	Im	M5 V	{-1}	(741+1)	[6429]	B	7	
1115	Urbach	C20059D-A	-	Va Ni	-	522	Im	A0 V	{+0}	(644-1)	[658B]	B	10	
1116	Fedchenko	C100257-C	S	Va Lo	-	805	Im	w D	{+0}	(911+0)	[327A]	B	7	
1123	Hodgkin	E300334-9	-	Va Lo	-	623	Im	w D	{-2}	(A21+0)	[6188]	B	7	
1128	Satoshi	C10048D-9	-	Va Ni	-	104	Im	M5 V	{-1}	(B31+2)	[2339]	B	6	
1131	Herluga	D8A5555-4	S	Fl Ni	-	504	Im	K0 V	{-3}	(B40-1)	[A224]	B	8	
1202	Rainer	C100579-8	S	Va Ni	-	204	Im	M0 V	{-2}	(C42+0)	[8338]	B	7	
1203	Clearwater	C20047A-A	S	Va Ni	-	408	Im	w D	{+0}	(F35-1)	[246C]	B	8	
1205	Yokota	CDB1312-6	S	Fl Lo	-	910	Im	G5 V M5 V	{-2}	(721+0)	[4163]	B	4	
1206	Purkyne	B5B5799-7	N	Fl	-	004	Im	M5 V	{+0}	(866+2)	[9787]	B	6	
1208	Pinel	C300336-7	S	Va Lo	-	600	Im	K0 V K5 V	{-2}	(821-1)	[5189]	B	3	
1211	Yugawara	C10069E-A	-	Va Ni Na	-	405	Im	M5 V	{+0}	(B55-1)	[568B]	B	6	
1213	Papy	B5A68A7-C	NS	Fl Ph	-	705	Im	M0 V	{+3}	(F7D+0)	[DB6F]	eB	8	
1217	Kolonics	E200000-0	-	Va Ba	-	003	Im	w D w D	{-3}	(600-1)	[0000]	B	4	
1218	Julietta	C7B6597-5	-	Fl Ni	-	005	Im	M0 V	{-2}	(744+1)	[3313]	B	8	
1225	Black	B300769-D	-	Va Na Pi	-	205	Im	M0 V	{+2}	(C67-1)	[896D]	DB	7	
1228	Sventrax	B100883-D	-	Va Ph Na Pi	-	913	Im	M5 V	{+2}	(975+2)	[DA4F]	eDB	6	
1230	Haffner	B7A7675-7	-	Fl Ni	-	213	Im	M0 V	{-1}	(555-1)	[6529]	B	7	
1233	De'an	E410458-8	-	Ni	-	203	Im	M5 V	{-3}	(D30-2)	[6185]	B	6	
1238	Lucina	C200223-A	-	Va Lo	-	404	Im	M0 V	{+0}	(F11+1)	[525C]	B	7	
1239	Otokar	A200772-C	N	Va Na Pi	-	507	Im	w D	{+2}	(F67+4)	[A92C]	DB	8	
1307	Moynahan	EFB4465-6	-	Fl Ni	-	704	Im	G5 V	{-3}	(231+0)	[2136]	B	8	
1309	Maxfrisch	B654640-8	N	Ni Ag	-	824	Im	K0 V	{+0}	(A56-3)	[9677]	CB	8	
1311	Nicolaia	D510431-7	S	Ni	-	707	Im	w D	{-3}	(833+3)	[11A9]	B	8	
1314	Iwanai	A6A6976-D	N	Fl Hi In	-	013	Im	G0 V	{+4}	(E87+2)	[7D8F]	fEB	8	
1315	Quranox	C6A2240-8	S	Fl He Lo	-	002	Im	M0 V M5 V M5 V	{-2}	(B11-1)	[1167]	B	5	
1317	Wasson	A8A5944-D	-	Fl Hi In	-	704	Im	M0 V	{+4}	(C8A+2)	[AD48]	fEB	7	
1328	Steel	C100557-9	-	Va Ni	-	302	Im	M5 V w D	{-1}	(945+2)	[4416]	B	4	
1329	Lanzia	C696443-5	-	Ni Pa	-	600	Im	F5 V F5 V	{-2}	(A34-3)	[4211]	cB	4	
1330	Pinsky	C7A2445-9	S	Fl He Ni	-	703	Im	G0 V	{-1}	(A30-1)	[1374]	B	8	
1332	Lanning	CAB4356-A	-	Fl Lo Px	-	203	Im	M5 V w D	{+0}	(821-3)	[4347]	B	5	
1335	Walraven	CFB0452-7	-	Ni	-	012	Im	A0 V	{-2}	(830-3)	[1226]	B	10	
1336	Remo	B20069B-9	-	Va Ni Na	-	103	Im	w D w D	{+0}	(A52+0)	[5649]	B	3	
1401	Wolfwacker	A100778-F	-	Va Na Pi	-	114	Im	K5 V	{+2}	(F69+1)	[295C]	DB	8	
1409	Kippenhahn	C200554-B	-	Va Ni	-	808	Im	w D	{+0}	(C45-3)	[755F]	B	8	
1410	Teleki	CBB8442-7	-	Fl Ni	-	603	Im	G5 V	{-2}	(931-2)	[524B]	B	8	
1412	Seiichi	B410795-9	-	Na Pi	-	314	Im	M5 V	{+1}	(86D+2)	[8856]	DB	6	
1413	Chajnantor	E100000-0	-	Va Ba	-	006	Im	w D	{-3}	(900+0)	[0000]	B	8	
1415	Steyaert	D200000-0	S	Va Ba	-	005	Im	w D w D	{-3}	(400-2)	[0000]	B	5	
1418	Vuron	ECB0200-4	-	He Lo	-	303	Im	F0 V	{-3}	(711+3)	[5153]	B	9	
1419	Luc	C200342-6	S	Va Lo	-	608	Im	w D	{-2}	(521-3)	[1135]	B	8	
1423	Shichinohe	C100548-C	-	Va Ni	-	505	Im	M0 V	{+0}	(841+1)	[257E]	B	8	
1425	Nicomachus	C6A1223-7	S	Fl He Lo	-	604	Im	M5 V	{-2}	(911-4)	[1145]	B	6	
1427	Springfield	B100877-9	-	Va Ph Na Pi	-	605	Im	M5 V	{+1}	(E7A-2)	[A97C]	eDB	7	
1428	Oikawa	B6A4785-A	-	Fl	-	004	Im	M0 V	{+2}	(A6C+2)	[6916]	B	8	
1431	Huangzhou	C000133-A	-	As Va Lo	-	311	Im	M5 V w D	{+0}	(901+0)	[213B]	B	3	
1437	Nakagawa	C200210-9	-	Va Lo	-	105	Im	M5 V	{-1}	(D11+1)	[3169]	B	6	
1503	Mignard	A100957-F	-	Va Hi Na In	-	203	Im	G0 V	{+4}	(B8B+1)	[AD2F]	fEB	9	
1513	Stratton	C748643-5	-	Ni Ag	-	410	Im	G5 V w D	{-1}	(654-1)	[9573]	CB	3	
1515	Krylania	A1009AE-C	-	Va Hi Na In	-	104	Im	M0 V	{+4}	(C8E+3)	[7D6F]	fEB	7	
1516	Klinkerfues	C000622-B	S	As Va Ni Na	-	714	Im	M5 V	{+0}	(B51-4)	[1668]	B	6	
1517	Malerba	D100425-6	S	Va Ni	-	720	Im	F0 V M5 V	{-3}	(730+3)	[8135]	B	4	
1518	Henrard	C200421-B	-	Va Ni	-	405	Im	M5 V	{+0}	(D35+5)	[544B]	B	6	
1519	Tsiganis	E100201-B	-	Va Lo	-	403	Im	M5 V	{-1}	(A11+2)	[412C]	B	6	
1520	Namiki	DCB3134-6	-	Fl Lo	-	402	Im	F5 V	{-3}	(901-1)	[1127]	B	9	
1528	Zavist	C100558-B	-	Va Ni	-	003	Im	M0 V	{+0}	(E46+0)	[652D]	B	7	
1531	McArthur	C6A869C-7	S	Fl Ni	-	804	Im	M5 V	{-2}	(A50+1)	[6487]	B	6	
1532	Aristaeus	C300612-9	-	Va Ni Na	-	602	Im	M5 V M5 V	{-1}	(752+3)	[956C]	B	3	
1533	Frostia	C9D3201-6	S	Lo	-	513	Im	G0 V	{-2}	(711+5)	[2117]	B	8	
1534	Kalmykia	A100763-B	-	Va Na Pi	-	203	Im	M5 V	{+2}	(665-4)	[493E]	DB	6	
1537	Naganohara	C8A8541-A	-	Fl Ni	-	724	Im	K0 V	{+0}	(D44+2)	[553A]	B	8	
1539	Tubbiolo	A100669-D	-	Va Ni Na	-	504	Im	M5 V	{+1}	(954-1)	[873F]	B	6	
1602	Botchan	D100557-9	-	Va Ni	-	204	Im	M5 V	{-2}	(B41-2)	[4359]	B	6	
1607	Caitlin	C100341-A	-	Va Lo	-	006	Im	w D	{+0}	(D21-4)	[23AB]	B	8	
1611	Leningrad	C100246-7	S	Va Lo	-	804	Im	M5 V	{-2}	(711+1)	[6167]	B	6	
1612	Rieugnie	C300613-6	-	Va Ni Na	-	414	Im	M0 V	{-2}	(652+1)	[8415]	B	7	
1613	Dolores	AEB39A8-B	-	Fl Hi In	-	022	Im	F0 V	{+4}	(D88+1)	[BD48]	fEB	9	
1614	Kyowa	B4B0752-C	-	He	-	207	Im	w D	{+2}	(A69+0)	[893A]	B	8	
1621	Shinichiro	C000303-B	-	As Va Lo	-	814	Im	M5 V M5 V	{+0}	(B21+2)	[139C]	B	6	
1622	Fuser	D100546-9	-	Va Ni	-	514	Im	M0 V	{-2}	(F40-5)	[834A]	B	8	
1623	Gryphon	C300201-7	S	Va Lo	-	904	Im	M5 V	{-2}	(411+5)	[2139]	B	7	
1631	Medi	C200666-B	-	Va Ni Na	-	405	Im	K0 V	{+0}	(E56+0)	[461A]	B	8	
1632	Lemarchal	A100855-F	-	Va Ph Na Pi	-	312	Im	M0 V w D	{+2}	(978-1)	[AA5F]	eDB	5	
1635	Creedence	C8B6569-5	-	Fl Ni	-	105	Im	M5 V	{-2}	(844+2)	[7372]	B	7	
1705	Agnia	E300478-9	-	Va Ni	-	404	Im	M5 V	{-2}	(B30-1)	[3249]	B	6	
1707	Yasenetsky	B97389A-6	N	Ph Pi	-	905	Im	G5 V	{+0}	(575-1)	[B868]	eDB	8	
1709	Jianning	E5A5211-3	-	Fl Lo	-	910	Im	F5 V w D	{-3}	(911+0)	[1165]	B	4	
1711	Eurypylos	A8B38AC-B	N	Fl Ph	-	904	Im	M5 V	{+2}	(A78+0)	[8A8D]	eB	6	
1715	Tantetruus	A410994-C	-	Hi Na In	-	305	Im	M5 V	{+4}	(D8B+1)	[8D6C]	fEB	7	
1730	Pauwels	A9D7612-D	-	Ni	-	102	Im	G5 V	{+1}	(D55+0)	[775F]	B	8	
1740	Malyshev	C6A5314-5	S	Fl Lo	-	014	Im	K5 V	{-2}	(321+4)	[5153]	B	7	
1802	Misato	C100435-C	-	Va Ni	-	903	Im	M5 V	{+0}	(732-1)	[2477]	B	6	
1804	Takagi	A3008A9-C	-	Va Ph Na Pi	-	400	Im	G0 V G5 V	{+2}	(A78+4)	[4A9C]	eDB	3	
1807	Feuerbach	C100474-8	S	Va Ni	-	403	Im	M5 V	{-2}	(830+3)	[2228]	B	6	
1810	Brunofunk	A5B7653-A	N	Fl Ni	-	605	Im	M5 V	{+1}	(752+1)	[673C]	B	7	
1811	Anacardium	B300778-8	-	Va Na Pi	-	902	Im	M0 V M5 V	{+0}	(965+2)	[9795]	DB	5	
1813	Brangane	E000100-8	-	As Va Lo	-	310	Im	K5 V K5 V	{-3}	(501+3)	[411A]	B	4	
1816	Haebaru	B410887-C	S	Ph Na Pi	-	203	Im	G5 V	{+2}	(87C+3)	[9A3A]	eDB	8	
1817	Nansmith	EAB0000-0	-	He Ba	-	013	Im	G0 V	{-3}	(700+2)	[0000]	B	8	
1821	Petsim	ABB6675-E	-	Fl Ni	-	505	Im	K0 V	{+1}	(956+3)	[671E]	B	8	
1823	Ellington	E5DA000-0	-	Ba	-	004	Im	M5 V	{-3}	(500+4)	[0000]	B	6	
1825	Sydney	C000315-C	S	As Va Lo	-	813	Im	M5 V M5 V	{+0}	(D21-1)	[8329]	B	5	
1836	Kobolda	C300697-7	-	Va Ni Na	-	202	Im	G0 V	{-2}	(353+3)	[844A]	B	9	
1837	Hanau	A300955-C	N	Va Hi Na In	-	801	Im	M0 V M5 V	{+4}	(88C+4)	[CD2C]	fEB	4	
1838	Kettering	A6A4799-D	N	Fl	-	605	Im	M5 V	{+2}	(F64+2)	[993C]	B	7	
